query,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15,seq16,seq17,seq18,seq19,seq20,seq21,seq22,seq23,seq24,seq25,seq26,seq27,seq28,seq29,seq30,seq31,seq32,seq33,seq34,seq35,seq36,seq37,seq38,seq39,seq40,seq41,seq42,seq43,seq44,seq45,seq46,seq47,seq48,seq49,seq50,seq51,seq52,seq53,seq54,seq55,seq56,seq57,seq58,seq59,seq60,seq61,seq62,seq63,seq64,seq65,seq66,seq67,seq68,seq69,seq70,seq71,seq72,seq73,seq74,seq75,seq76,seq77,seq78,seq79,seq80,seq81,seq82,seq83,seq84,seq85,seq86,seq87,seq88,seq89,seq90,seq91,seq92,seq93,seq94,seq95,seq96,seq97,seq98,seq99,seq100,seq101,seq102,seq103,seq104,seq105,seq106,seq107,seq108,seq109,seq110,seq111,seq112,seq113,seq114,seq115,seq116,seq117,seq118,seq119,seq120,seq121,seq122,seq123,seq124,seq125,seq126,seq127,seq128,seq129,seq130,seq131,seq132,seq133,seq134,seq135,seq136,seq137,seq138,seq139,seq140,seq141,seq142,seq143,seq144,seq145,seq146,seq147,seq148,seq149,seq150,seq151,seq152,seq153,seq154,seq155,seq156,seq157,seq158,seq159,seq160,seq161,seq162,seq163,seq164,seq165,seq166,seq167,seq168,seq169,seq170,seq171,seq172,seq173,seq174,seq175,seq176,seq177,seq178,seq179,seq180,seq181,seq182,seq183,seq184,seq185,seq186,seq187,seq188,seq189,seq190,seq191,seq192,seq193,seq194,seq195,seq196,seq197,seq198,seq199,seq200
seq107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,31.2,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,27.9,0.0,0.0,0.0,0.0,0.0,26.8,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq108,0.0,0.0,0.0,0.0,0.0,0.0,24.4,26.0,0.0,31.9,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,26.3,26.3,24.6,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,26.4,25.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,24.6,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,27.8,27.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0
seq109,100.0,0.0,0.0,0.0,0.0,31.6,0.0,26.6,30.5,0.0,40.8,0.0,37.5,39.7,0.0,29.4,24.5,0.0,27.2,27.2,25.0,0.0,31.4,38.3,0.0,36.7,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,26.2,26.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,25.1,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,25.0,0.0,0.0,0.0,0.0,37.0,26.9,44.3,46.1,0.0,27.0,36.5,25.8,0.0,0.0,44.5,38.3,29.4,0.0,0.0,40.0,0.0,0.0,43.8,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.5,27.4,27.4,0.0,26.0,0.0,0.0,28.4,28.4,0.0,0.0,100.0,35.7,39.6,39.4,0.0,30.4,0.0,0.0,0.0,43.6,44.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,26.8,0.0,0.0,0.0,0.0,28.4,28.4,28.4,29.3,0.0,0.0,0.0,0.0,0.0,0.0,29.2,41.8,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,29.1,28.4,0.0,0.0,52.4,31.7,32.3,32.3,32.3,32.3,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,29.4,27.1,29.4,28.3,25.8,22.8,0.0,30.8,27.5,0.0,0.0,27.6,29.4,0.0,0.0,0.0,27.2,0.0
seq110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq111,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,41.2,28.8,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,25.7,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,26.7,0.0,40.1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,33.3,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,27.1,0.0,0.0,0.0,28.1,39.1,39.1,0.0,34.6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.8,25.7,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,21.6,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,25.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,24.4,26.7,29.1,33.7,28.4,24.3,0.0,0.0,23.5,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,36.3
seq112,64.8,0.0,0.0,0.0,0.0,33.8,0.0,0.0,28.7,0.0,48.2,31.8,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.2,26.7,0.0,26.3,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,23.9,27.5,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,24.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,25.5,0.0,0.0,0.0,35.7,23.4,25.6,46.6,48.3,0.0,0.0,33.3,27.4,0.0,0.0,50.2,0.0,35.6,0.0,0.0,41.1,0.0,0.0,37.3,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.5,25.6,25.6,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,27.5,100.0,0.0,23.8,0.0,0.0,0.0,38.2,38.7,38.7,0.0,37.0,0.0,0.0,0.0,0.0,37.9,0.0,28.4,35.6,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,22.6,0.0,0.0,27.2,38.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,24.8,25.1,0.0,0.0,47.5,0.0,28.1,28.1,28.1,28.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.0,26.5,28.4,25.4,35.2,31.7,0.0,0.0,0.0,0.0,29.4,0.0,28.7,28.7,0.0,28.6,0.0
seq113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,25.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,23.6,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,20.4,26.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0
seq114,0.0,0.0,0.0,0.0,0.0,0.0,22.3,25.5,30.2,0.0,25.7,0.0,32.0,28.6,0.0,39.4,0.0,0.0,0.0,0.0,24.2,0.0,0.0,37.5,0.0,36.8,23.7,26.4,0.0,32.7,0.0,0.0,25.0,27.4,26.3,27.8,32.2,0.0,27.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,22.8,0.0,25.0,0.0,0.0,0.0,30.6,0.0,27.2,35.8,0.0,0.0,0.0,36.6,27.2,0.0,23.2,26.1,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,27.8,0.0,0.0,0.0,0.0,0.0,23.5,25.7,25.5,0.0,0.0,0.0,26.9,31.3,0.0,26.7,26.7,0.0,29.2,0.0,0.0,27.1,0.0,0.0,100.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,66.9,0.0,0.0,65.5,62.2,0.0,0.0,28.9,28.9,28.9,25.4,0.0,0.0,0.0,32.0,0.0,0.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,36.5,26.1,30.8,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
seq115,0.0,0.0,0.0,0.0,0.0,32.3,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,32.3,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,28.2,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,30.9,0.0,0.0,0.0,0.0,0.0,0.0,46.6,43.2,35.2,0.0,0.0,0.0,24.2,0.0,70.5,70.5,70.5,70.5,70.5,70.5,0.0,60.9,60.9,0.0,0.0,0.0,0.0,0.0,25.0,40.0,25.7,25.7,25.7,25.7,25.7,0.0,0.0,0.0,43.4,33.7,33.7,33.7,33.7,0.0,0.0,0.0,39.6,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq118,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,29.3,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,27.1,0.0,23.1,47.8,38.1,0.0,0.0,23.8,0.0,0.0,0.0,47.8,0.0,0.0,0.0,0.0,31.3,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,21.8,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,22.3,38.2,25.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,29.7,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,27.5,0.0,24.6,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq119,0.0,0.0,0.0,0.0,0.0,0.0,35.3,32.4,35.5,0.0,0.0,42.3,43.6,43.1,0.0,0.0,0.0,0.0,44.1,44.1,38.5,0.0,30.8,35.8,0.0,33.3,30.7,30.7,0.0,0.0,0.0,0.0,33.6,35.1,35.1,0.0,0.0,34.3,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,25.3,38.2,0.0,0.0,0.0,35.4,42.0,35.6,0.0,0.0,0.0,42.6,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,64.3,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,36.9,35.7,42.6,42.6,0.0,42.3,0.0,0.0,38.3,38.3,0.0,0.0,44.2,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,29.4,100.0,92.3,0.0,80.9,0.0,0.0,0.0,0.0,26.2,0.0,38.3,28.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,42.6,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,44.1,0.0,0.0,33.7,0.0,41.2,41.2,41.2,41.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,34.9,0.0,0.0,28.0,32.2,41.0,0.0,36.5,34.4,0.0,0.0,0.0,0.0,0.0,34.6,0.0,35.0,35.0,0.0,44.1,68.2
seq120,0.0,0.0,0.0,0.0,0.0,0.0,34.1,32.4,35.5,0.0,0.0,38.6,32.2,41.3,0.0,0.0,0.0,0.0,47.0,47.0,32.6,0.0,33.3,34.5,0.0,33.3,30.7,30.7,0.0,0.0,0.0,0.0,33.6,35.1,35.1,0.0,0.0,34.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,26.6,35.2,0.0,0.0,0.0,36.5,40.5,35.6,0.0,0.0,0.0,44.1,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,64.3,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,35.7,34.5,42.6,42.6,0.0,43.5,0.0,0.0,38.3,38.3,0.0,0.0,44.2,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,30.8,91.6,100.0,0.0,78.7,0.0,0.0,0.0,0.0,26.2,0.0,38.3,28.7,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,41.3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,45.5,0.0,0.0,33.7,0.0,31.6,31.6,31.6,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,34.9,0.0,0.0,39.4,29.8,42.8,0.0,32.9,32.7,0.0,0.0,0.0,0.0,0.0,36.0,0.0,33.3,33.3,0.0,47.0,81.8
seq121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq122,0.0,0.0,0.0,0.0,0.0,0.0,35.3,29.6,35.0,0.0,0.0,36.0,32.5,41.3,0.0,0.0,0.0,0.0,38.5,38.5,33.6,0.0,29.2,34.5,0.0,33.3,31.5,30.4,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,31.5,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,29.3,35.0,0.0,0.0,0.0,33.9,42.0,33.3,0.0,0.0,0.0,37.9,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,64.4,0.0,0.0,29.2,34.7,0.0,0.0,0.0,0.0,0.0,0.0,36.1,34.2,38.3,38.3,0.0,43.5,0.0,0.0,36.8,36.8,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,29.8,80.9,78.7,0.0,100.0,0.0,0.0,0.0,31.3,27.3,0.0,38.6,30.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,36.6,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,42.6,0.0,0.0,33.7,0.0,31.6,31.6,31.6,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,36.4,0.0,0.0,38.1,0.0,36.2,34.6,28.5,29.8,0.0,28.0,30.3,0.0,0.0,30.3,0.0,30.6,30.6,0.0,38.5,67.4
