cluster1_train,cluster1_validation,cluster1_test,cluster2_train,cluster2_validation,cluster2_test,cluster3_train,cluster3_validation,cluster3_test,clusterall_train,clusterall_validation,clusterall_test
82594,,,46022,,,56791,,,29115,,
47650,,,16376,,,13850,,,54758,,
115911,,,59197,,,85399,,,115493,,
71859,,,46031,,,70086,,,74190,,
68089,,,4224,,,65494,,,65417,,
7926,,,76045,,,87490,,,11177,,
89719,,,114664,,,1890,,,45295,,
43069,,,29994,,,87614,,,60479,,
20958,,,11243,,,60602,,,29606,,
43179,,,77309,,,89269,,,43390,,
74140,,,44223,,,78840,,,95438,,
84334,,,68802,,,71983,,,95246,,
5043,,,97466,,,2252,,,5789,,
56191,,,64492,,,48075,,,69567,,
15437,,,99341,,,50931,,,11973,,
17169,,,105060,,,4864,,,19661,,
103317,,,37123,,,110911,,,77120,,
73689,,,22560,,,95894,,,72208,,
96677,,,112861,,,118363,,,72864,,
7591,,,116592,,,61761,,,36175,,
93115,,,9210,,,60585,,,93874,,
74777,,,30255,,,81215,,,73965,,
91744,,,111687,,,60010,,,92000,,
21040,,,107992,,,8041,,,15841,,
30559,,,67440,,,71709,,,47655,,
52009,,,5793,,,1896,,,68969,,
41932,,,24430,,,75224,,,35227,,
75955,,,80699,,,111079,,,78101,,
41461,,,17142,,,99060,,,92592,,
98719,,,116085,,,95219,,,100472,,
66345,,,96760,,,24953,,,52166,,
80392,,,12284,,,37280,,,83901,,
20780,,,91764,,,84333,,,25093,,
83232,,,15320,,,44593,,,81848,,
115267,,,98869,,,95480,,,114440,,
63975,,,40847,,,44695,,,113631,,
78617,,,85737,,,32162,,,83762,,
110503,,,52742,,,109429,,,110428,,
96201,,,42231,,,100791,,,96530,,
23249,,,111373,,,110202,,,18709,,
48815,,,66258,,,42909,,,44843,,
25181,,,62763,,,84887,,,18983,,
63818,,,31191,,,55543,,,61693,,
10750,,,112280,,,114869,,,13850,,
24147,,,119370,,,81434,,,18399,,
102132,,,28503,,,65329,,,92922,,
25864,,,47101,,,61121,,,17102,,
100575,,,52872,,,98426,,,101438,,
105888,,,68370,,,71953,,,102349,,
24927,,,104584,,,77043,,,45888,,
21686,,,82365,,,89712,,,30522,,
35542,,,22313,,,78844,,,44612,,
95470,,,93167,,,65311,,,97017,,
39561,,,118180,,,39736,,,32478,,
73483,,,68811,,,106296,,,58106,,
34334,,,53291,,,97029,,,17499,,
103492,,,19174,,,108911,,,94625,,
54734,,,14656,,,101452,,,48765,,
44476,,,6313,,,98015,,,38225,,
38453,,,54074,,,97017,,,33996,,
112003,,,101750,,,21529,,,11523,,
42370,,,2851,,,71243,,,39789,,
52412,,,19540,,,9858,,,50636,,
85680,,,15861,,,116993,,,84537,,
82606,,,78381,,,51942,,,39376,,
77599,,,8885,,,117866,,,73393,,
50729,,,106540,,,76628,,,48111,,
93316,,,116830,,,106524,,,5604,,
70364,,,20962,,,52218,,,72602,,
881,,,65702,,,117857,,,1833,,
37091,,,5244,,,909,,,29038,,
59736,,,94023,,,56032,,,57927,,
36194,,,110789,,,51323,,,49697,,
10966,,,9835,,,59019,,,7941,,
56129,,,12409,,,73234,,,3976,,
21654,,,54424,,,69087,,,24555,,
18301,,,15491,,,38275,,,55103,,
39365,,,51259,,,34991,,,34769,,
5550,,,13530,,,5207,,,5463,,
82596,,,31393,,,85041,,,82968,,
34728,,,50149,,,104492,,,25487,,
53233,,,61589,,,105350,,,109030,,
65083,,,120294,,,113162,,,72108,,
34863,,,119028,,,119795,,,49591,,
49409,,,65354,,,71497,,,41876,,
87286,,,59322,,,45224,,,85189,,
28381,,,47391,,,80100,,,10210,,
68982,,,102654,,,1813,,,67405,,
53592,,,76800,,,119997,,,44134,,
53338,,,97435,,,50206,,,50381,,
86559,,,64884,,,68174,,,96286,,
97679,,,84371,,,74995,,,96248,,
39763,,,6422,,,55080,,,32648,,
56395,,,99222,,,55224,,,54510,,
26583,,,52356,,,34115,,,33994,,
183,,,16811,,,86697,,,89956,,
13421,,,75058,,,81321,,,20424,,
47312,,,80974,,,21362,,,41517,,
92396,,,92076,,,59115,,,90200,,
88598,,,99459,,,96263,,,90308,,
46697,,,83468,,,35268,,,43255,,
113379,,,72511,,,118564,,,113885,,
26036,,,11030,,,23646,,,24521,,
34179,,,72660,,,22714,,,31706,,
74359,,,114196,,,81958,,,74860,,
54191,,,20066,,,24786,,,22840,,
60497,,,73534,,,103819,,,50128,,
196,,,120075,,,107405,,,23213,,
78541,,,77003,,,59913,,,62379,,
87793,,,24482,,,47162,,,88606,,
2473,,,110026,,,2447,,,2256,,
39583,,,91092,,,66696,,,31606,,
2073,,,100017,,,85202,,,55720,,
119578,,,25967,,,82751,,,52725,,
44482,,,116887,,,101788,,,65992,,
45668,,,80568,,,58545,,,38529,,
91857,,,80474,,,46600,,,18003,,
112156,,,48155,,,22216,,,111565,,
92308,,,9285,,,41231,,,84902,,
82224,,,46312,,,18039,,,85605,,
112840,,,18999,,,111771,,,113735,,
20684,,,69314,,,70168,,,15330,,
29910,,,35376,,,113373,,,36813,,
42050,,,68571,,,41604,,,34927,,
109628,,,93657,,,110928,,,112016,,
104666,,,7810,,,42097,,,100238,,
30066,,,33675,,,27264,,,27284,,
6506,,,62696,,,65546,,,7623,,
41358,,,41208,,,82741,,,31833,,
5625,,,59428,,,18476,,,8342,,
111590,,,107842,,,113731,,,113295,,
5041,,,109176,,,70393,,,52972,,
26170,,,46489,,,80303,,,30216,,
113076,,,55004,,,78545,,,113328,,
19587,,,45243,,,85346,,,23554,,
43685,,,57806,,,7041,,,115143,,
94636,,,98591,,,14968,,,95497,,
55104,,,92658,,,81426,,,53281,,
111084,,,7414,,,31368,,,110104,,
112298,,,33838,,,24226,,,111230,,
115040,,,75894,,,39413,,,81095,,
60472,,,114487,,,4051,,,117200,,
33160,,,95258,,,35654,,,35459,,
49894,,,42838,,,47383,,,43057,,
54755,,,34918,,,48215,,,50570,,
79099,,,66693,,,75799,,,80404,,
22947,,,70249,,,66992,,,21042,,
22989,,,31449,,,54719,,,26112,,
12013,,,54231,,,18387,,,8301,,
65911,,,54377,,,59397,,,63774,,
68518,,,84946,,,65175,,,69185,,
63669,,,27214,,,103367,,,24029,,
24583,,,2031,,,79111,,,18752,,
45719,,,60038,,,63602,,,39116,,
81956,,,72292,,,72116,,,83309,,
85867,,,14771,,,24481,,,82558,,
43917,,,52957,,,60160,,,39075,,
82959,,,74444,,,41462,,,61380,,
65905,,,7768,,,74569,,,55480,,
92479,,,92554,,,58921,,,104294,,
114391,,,112262,,,7240,,,39252,,
109684,,,68435,,,11603,,,46208,,
16174,,,38603,,,33080,,,12836,,
23745,,,64506,,,40355,,,44107,,
35734,,,88730,,,50246,,,43874,,
52100,,,42201,,,45102,,,45543,,
4820,,,74298,,,74174,,,4338,,
60201,,,81362,,,13893,,,50044,,
60022,,,42229,,,31472,,,70426,,
63477,,,100215,,,60752,,,62776,,
47529,,,1665,,,39891,,,38799,,
57554,,,20831,,,11048,,,43615,,
98487,,,16707,,,4436,,,96511,,
18823,,,35517,,,48314,,,14422,,
62844,,,76676,,,35577,,,76171,,
112866,,,101866,,,68550,,,113213,,
69259,,,99315,,,107687,,,78722,,
35784,,,54884,,,69862,,,44844,,
119882,,,50949,,,99540,,,118951,,
107768,,,85660,,,3157,,,8187,,
64001,,,73641,,,32353,,,36307,,
45305,,,89419,,,55790,,,37265,,
32660,,,31344,,,14577,,,37748,,
30241,,,14330,,,93153,,,39000,,
54335,,,37191,,,56325,,,53780,,
9661,,,104370,,,112084,,,19740,,
101349,,,939,,,58030,,,92810,,
91256,,,73463,,,37231,,,88280,,
111072,,,44035,,,87330,,,112110,,
110755,,,58431,,,37214,,,110619,,
90615,,,46405,,,85453,,,90816,,
103533,,,20617,,,40089,,,100060,,
113352,,,22987,,,5319,,,103330,,
3518,,,32412,,,18777,,,3173,,
8075,,,39320,,,3984,,,5051,,
83634,,,12248,,,31947,,,116041,,
68686,,,91074,,,79458,,,67049,,
71819,,,105579,,,70046,,,74165,,
14678,,,76742,,,7555,,,17763,,
81685,,,45274,,,93929,,,77710,,
70326,,,13461,,,76814,,,74401,,
35203,,,5072,,,82011,,,30555,,
117217,,,8045,,,52293,,,118096,,
58943,,,69763,,,19323,,,46320,,
92495,,,112850,,,4972,,,95794,,
22121,,,118186,,,72772,,,21654,,
112639,,,74632,,,61029,,,112847,,
38968,,,71904,,,65440,,,50726,,
83575,,,18222,,,113326,,,83448,,
70506,,,99002,,,106984,,,76590,,
93360,,,16332,,,88131,,,93140,,
51855,,,81748,,,16210,,,117733,,
23153,,,19997,,,42359,,,33536,,
33256,,,114244,,,105610,,,40815,,
91960,,,80804,,,18493,,,92225,,
103105,,,98754,,,101606,,,103938,,
61769,,,57629,,,56467,,,69974,,
108551,,,33362,,,54134,,,108798,,
89639,,,25326,,,63532,,,89367,,
20920,,,6258,,,18025,,,18937,,
12693,,,80706,,,44962,,,14321,,
4350,,,56058,,,40132,,,67423,,
9901,,,69768,,,63818,,,10998,,
40072,,,30219,,,71325,,,32399,,
38826,,,69858,,,56448,,,3731,,
76668,,,72020,,,89334,,,90096,,
24899,,,111725,,,41011,,,19681,,
80968,,,62004,,,39239,,,79593,,
39701,,,36109,,,77770,,,32457,,
40555,,,80584,,,18383,,,35693,,
107345,,,77305,,,37536,,,108161,,
4092,,,48982,,,13750,,,2746,,
21938,,,9194,,,12867,,,19413,,
7737,,,103467,,,103800,,,5725,,
115503,,,17340,,,3417,,,115129,,
2612,,,105896,,,71684,,,2231,,
118846,,,67910,,,44402,,,119151,,
62525,,,116920,,,71692,,,67515,,
96521,,,84301,,,31122,,,86725,,
95128,,,2778,,,20352,,,88605,,
52408,,,24072,,,50432,,,53286,,
70738,,,4972,,,105074,,,73316,,
72658,,,117670,,,25711,,,75948,,
77644,,,22740,,,38688,,,80597,,
84,,,28754,,,79884,,,100,,
101668,,,99952,,,98625,,,102847,,
107081,,,92275,,,34067,,,108640,,
43029,,,32770,,,40216,,,40544,,
44903,,,44723,,,36942,,,41766,,
108456,,,51777,,,23517,,,105817,,
8168,,,40998,,,88423,,,60478,,
91730,,,65108,,,30786,,,91118,,
29884,,,95886,,,63629,,,32067,,
120121,,,28286,,,25331,,,120059,,
76378,,,9051,,,4282,,,87447,,
45555,,,62352,,,12264,,,37904,,
76466,,,44173,,,110441,,,77622,,
34660,,,47697,,,115905,,,672,,
110438,,,42248,,,72281,,,111426,,
85409,,,80370,,,62472,,,99625,,
8946,,,104389,,,49527,,,12995,,
118069,,,630,,,18138,,,118673,,
28891,,,77611,,,8737,,,26582,,
9201,,,29527,,,63408,,,68767,,
18172,,,93123,,,98616,,,14163,,
20245,,,41399,,,50002,,,15800,,
23191,,,55368,,,610,,,18877,,
36367,,,95775,,,88488,,,44645,,
13676,,,50124,,,70740,,,16862,,
50186,,,73454,,,60711,,,46788,,
119319,,,57202,,,7386,,,119798,,
44239,,,46456,,,54840,,,39672,,
109205,,,87135,,,21933,,,109813,,
17889,,,39047,,,68967,,,15397,,
35650,,,99309,,,119009,,,46291,,
53979,,,94320,,,63343,,,52512,,
98778,,,89809,,,89897,,,99667,,
113893,,,71932,,,83770,,,114009,,
74774,,,15662,,,92534,,,77134,,
36505,,,75941,,,84210,,,56324,,
47602,,,69366,,,93496,,,52971,,
68230,,,69503,,,31348,,,20397,,
69411,,,26028,,,55985,,,75180,,
11146,,,69075,,,64757,,,11851,,
34833,,,52729,,,36281,,,57393,,
36109,,,5836,,,4177,,,54741,,
85951,,,49264,,,73530,,,94174,,
23142,,,119780,,,20912,,,21808,,
15792,,,101714,,,117858,,,12606,,
86025,,,81536,,,79223,,,86421,,
72212,,,87803,,,35922,,,105595,,
76566,,,112902,,,115070,,,82833,,
88491,,,68705,,,49673,,,88331,,
24409,,,115208,,,5189,,,18622,,
104112,,,37874,,,65015,,,103985,,
87664,,,5783,,,37619,,,89616,,
92187,,,43939,,,14623,,,92369,,
83853,,,23846,,,102540,,,83522,,
113112,,,75736,,,113033,,,113274,,
101086,,,22810,,,36470,,,88887,,
25439,,,108331,,,74587,,,20849,,
78906,,,72279,,,11684,,,69097,,
88259,,,541,,,63332,,,25027,,
83896,,,73145,,,114561,,,88518,,
43176,,,107161,,,2415,,,49859,,
58774,,,6660,,,98860,,,59770,,
7288,,,119534,,,5375,,,4911,,
114317,,,50588,,,63962,,,55911,,
9946,,,69047,,,8144,,,8806,,
28011,,,88645,,,77781,,,18246,,
28877,,,51256,,,87132,,,31644,,
34421,,,6155,,,26920,,,26993,,
17546,,,6046,,,118135,,,15701,,
43206,,,72332,,,35223,,,49876,,
64936,,,57414,,,95088,,,68154,,
95769,,,95410,,,36093,,,96325,,
91795,,,14359,,,3122,,,93060,,
6290,,,36221,,,73127,,,76400,,
66094,,,61010,,,90169,,,62571,,
86636,,,110887,,,39034,,,85710,,
100145,,,56128,,,47165,,,101533,,
106075,,,84412,,,49887,,,106566,,
101148,,,110819,,,110953,,,78115,,
15208,,,42710,,,67317,,,12459,,
112150,,,60365,,,7101,,,64944,,
90855,,,12185,,,26918,,,91229,,
22571,,,43742,,,42957,,,20621,,
35627,,,34654,,,24567,,,27097,,
73345,,,55263,,,47064,,,79759,,
40099,,,68476,,,68259,,,33082,,
79580,,,17836,,,28473,,,50950,,
24200,,,107140,,,42126,,,19486,,
63535,,,70150,,,119185,,,34103,,
89000,,,35688,,,33093,,,91826,,
119587,,,72010,,,82068,,,119941,,
29574,,,120246,,,46781,,,12199,,
115410,,,58400,,,17588,,,53539,,
63623,,,83572,,,85499,,,11912,,
47746,,,69708,,,84148,,,43556,,
26127,,,74676,,,3997,,,20959,,
93999,,,7830,,,32826,,,66520,,
114345,,,83094,,,115359,,,115759,,
55142,,,30321,,,20088,,,45679,,
102252,,,68012,,,2983,,,102016,,
53068,,,5381,,,117881,,,57837,,
28517,,,53715,,,38228,,,23875,,
117063,,,61909,,,22940,,,117765,,
39027,,,49276,,,31651,,,58464,,
27817,,,14899,,,8971,,,43752,,
120367,,,52212,,,99632,,,119854,,
83479,,,66908,,,50632,,,81106,,
115762,,,111782,,,27071,,,115410,,
82170,,,88792,,,98756,,,7194,,
22206,,,64926,,,19520,,,20387,,
34570,,,80811,,,13964,,,28224,,
4959,,,54373,,,5683,,,5578,,
34100,,,73177,,,40578,,,87847,,
118499,,,49401,,,29100,,,118567,,
110397,,,4891,,,2691,,,97463,,
112877,,,91029,,,87201,,,113208,,
42176,,,14755,,,33103,,,2416,,
27657,,,28725,,,26851,,,28658,,
51757,,,107153,,,72822,,,104766,,
100911,,,76989,,,120111,,,101970,,
14225,,,10425,,,111419,,,16002,,
78137,,,9780,,,45977,,,43950,,
65959,,,100197,,,33538,,,77183,,
95857,,,69807,,,93767,,,5842,,
110893,,,15823,,,31210,,,109005,,
30541,,,117666,,,3049,,,52243,,
106030,,,72583,,,78982,,,109297,,
28623,,,107247,,,104149,,,33361,,
67050,,,120085,,,16080,,,59416,,
20542,,,120500,,,52535,,,15653,,
63699,,,24306,,,52276,,,37830,,
38290,,,79818,,,67060,,,49883,,
72931,,,25110,,,25728,,,71617,,
61888,,,108462,,,33805,,,70578,,
98336,,,92222,,,105701,,,99789,,
62167,,,108112,,,84962,,,86316,,
15863,,,95846,,,7347,,,16318,,
67291,,,29247,,,89611,,,71286,,
35036,,,5141,,,24724,,,42648,,
104781,,,15689,,,49410,,,105809,,
67531,,,73257,,,83885,,,65743,,
106296,,,80264,,,7452,,,108099,,
65435,,,2255,,,16555,,,61902,,
28777,,,44706,,,4211,,,50655,,
28897,,,26390,,,77235,,,73877,,
100547,,,5849,,,2007,,,105320,,
75056,,,49905,,,23994,,,74853,,
84039,,,116421,,,19495,,,23239,,
103427,,,51288,,,18895,,,102712,,
95179,,,52664,,,91257,,,96426,,
24835,,,55089,,,26666,,,1837,,
62647,,,63556,,,65555,,,58438,,
26106,,,47123,,,66687,,,21883,,
78595,,,20003,,,39642,,,77026,,
43671,,,89335,,,80082,,,36248,,
73314,,,40732,,,42043,,,72697,,
105767,,,118444,,,105590,,,107330,,
4183,,,49069,,,45349,,,34102,,
51953,,,105012,,,25680,,,46238,,
67256,,,116218,,,111498,,,42631,,
73923,,,52524,,,66431,,,100563,,
84088,,,5598,,,84219,,,85070,,
53275,,,47452,,,36394,,,87628,,
87011,,,14881,,,111709,,,87229,,
107669,,,102591,,,5550,,,105060,,
93427,,,26756,,,103462,,,11543,,
88261,,,50613,,,103475,,,91227,,
1468,,,73111,,,73750,,,1121,,
103825,,,31227,,,76264,,,103299,,
103172,,,111157,,,81669,,,102756,,
5379,,,17288,,,35642,,,3935,,
19363,,,47772,,,30991,,,15749,,
77658,,,75563,,,19721,,,91544,,
98870,,,107038,,,96039,,,99924,,
77968,,,59191,,,110400,,,91903,,
97877,,,57148,,,1947,,,39006,,
55798,,,52206,,,58315,,,51930,,
44523,,,103338,,,60192,,,39868,,
101774,,,90087,,,97360,,,102718,,
45800,,,80788,,,7026,,,38129,,
85346,,,117592,,,78049,,,78359,,
73335,,,53398,,,22671,,,72289,,
501,,,51765,,,46639,,,49930,,
82462,,,112757,,,18939,,,95858,,
56252,,,116644,,,51055,,,48758,,
941,,,81664,,,46470,,,1066,,
38965,,,78531,,,10164,,,50699,,
12023,,,65321,,,80073,,,13483,,
111058,,,85822,,,12845,,,74715,,
73655,,,67208,,,31014,,,48578,,
53421,,,10686,,,74567,,,48172,,
60585,,,78448,,,31644,,,75515,,
71335,,,13089,,,42675,,,55750,,
96015,,,10898,,,80995,,,97801,,
30989,,,76469,,,118819,,,53224,,
103185,,,54280,,,98495,,,102830,,
117940,,,75907,,,119650,,,118472,,
37020,,,39886,,,55472,,,29604,,
84903,,,35457,,,82676,,,91459,,
111399,,,20993,,,83727,,,24939,,
73243,,,85624,,,93336,,,116809,,
97421,,,31223,,,95568,,,99014,,
26866,,,86136,,,53017,,,23549,,
77006,,,36242,,,99398,,,77132,,
17438,,,20977,,,43508,,,16938,,
42621,,,54889,,,33873,,,36029,,
71729,,,71725,,,67331,,,76501,,
40733,,,28142,,,50268,,,30427,,
75326,,,100726,,,4537,,,79290,,
110748,,,78999,,,16699,,,109160,,
120060,,,38416,,,349,,,120303,,
98539,,,57127,,,7551,,,90611,,
72410,,,73274,,,42490,,,39324,,
96293,,,68392,,,70830,,,95156,,
117701,,,114972,,,52230,,,36876,,
31132,,,45996,,,48340,,,35492,,
42438,,,15985,,,31319,,,37418,,
67876,,,49783,,,8832,,,60396,,
113316,,,88976,,,33954,,,113590,,
56087,,,11445,,,106571,,,51236,,
110849,,,74191,,,74146,,,109122,,
117916,,,27640,,,80793,,,118218,,
34476,,,72147,,,65975,,,37253,,
118383,,,56215,,,111159,,,105123,,
14417,,,29180,,,77097,,,10868,,
25555,,,18735,,,23818,,,24571,,
31510,,,41178,,,80714,,,23552,,
98423,,,70581,,,37581,,,92541,,
98732,,,106260,,,47445,,,25581,,
109117,,,55241,,,105821,,,110414,,
34411,,,30914,,,23306,,,50007,,
7849,,,118144,,,28917,,,98681,,
12251,,,14286,,,60077,,,9634,,
40759,,,39308,,,108140,,,37169,,
54899,,,71700,,,48373,,,50821,,
91623,,,32919,,,87797,,,88366,,
45759,,,86927,,,48765,,,40867,,
61657,,,13295,,,74778,,,102341,,
112587,,,47000,,,34447,,,113429,,
105663,,,25096,,,109351,,,106400,,
44096,,,90197,,,6211,,,99595,,
99836,,,106059,,,3713,,,100803,,
91912,,,76892,,,31599,,,93062,,
106616,,,103867,,,52610,,,6183,,
29039,,,90561,,,69319,,,24468,,
19105,,,88353,,,725,,,14179,,
99082,,,109333,,,62303,,,99246,,
45623,,,88674,,,113540,,,116526,,
113659,,,102327,,,31237,,,66423,,
105574,,,90674,,,2588,,,105496,,
46289,,,80013,,,70287,,,43127,,
110200,,,39846,,,17311,,,110108,,
19702,,,95494,,,74866,,,19400,,
22978,,,31598,,,18707,,,20812,,
32822,,,86644,,,29737,,,35663,,
72815,,,32681,,,82568,,,73697,,
47224,,,101798,,,32758,,,107065,,
64911,,,97893,,,78931,,,86273,,
71138,,,93215,,,65792,,,69458,,
120571,,,97796,,,120669,,,120650,,
119024,,,67806,,,109219,,,119225,,
63765,,,14374,,,30775,,,60489,,
97300,,,81489,,,37895,,,93828,,
69125,,,97693,,,21557,,,72264,,
91607,,,85916,,,119505,,,84558,,
58368,,,3726,,,68100,,,51961,,
100600,,,118665,,,56870,,,44668,,
61847,,,90586,,,12092,,,15118,,
115497,,,72135,,,10951,,,115648,,
33933,,,99485,,,33366,,,38848,,
24393,,,99576,,,51787,,,27832,,
32602,,,1184,,,76897,,,68961,,
63156,,,112887,,,115146,,,72086,,
84016,,,46172,,,111624,,,76548,,
104961,,,18615,,,80311,,,120514,,
48013,,,26283,,,47537,,,37915,,
103336,,,25042,,,45810,,,102717,,
72534,,,33310,,,88130,,,74610,,
7953,,,51188,,,44776,,,13298,,
69249,,,49525,,,45591,,,76376,,
7700,,,75367,,,70606,,,80650,,
69305,,,113666,,,84211,,,68288,,
44743,,,107434,,,77742,,,38496,,
56057,,,111301,,,8742,,,50465,,
66989,,,82370,,,30402,,,68737,,
98811,,,110190,,,12540,,,99033,,
18630,,,11621,,,93284,,,13978,,
108452,,,78876,,,90742,,,107135,,
12168,,,54535,,,67030,,,18908,,
1645,,,118187,,,109974,,,1432,,
105676,,,83749,,,1288,,,101773,,
23182,,,17634,,,18300,,,18505,,
93363,,,109558,,,11936,,,17821,,
16339,,,9171,,,107104,,,57586,,
73392,,,26152,,,35192,,,71630,,
119301,,,89104,,,111245,,,36217,,
56590,,,65926,,,108759,,,60884,,
46122,,,14898,,,59987,,,49366,,
19682,,,61158,,,72697,,,27553,,
7722,,,79975,,,80330,,,92748,,
36392,,,99770,,,10842,,,15609,,
120535,,,118015,,,118707,,,120449,,
88811,,,13735,,,21592,,,87671,,
74010,,,84392,,,102620,,,22124,,
77588,,,74083,,,111034,,,76502,,
23831,,,92496,,,55012,,,24402,,
76988,,,4758,,,56923,,,81135,,
117282,,,78888,,,17453,,,117742,,
9712,,,58159,,,117234,,,13924,,
81401,,,81164,,,120445,,,82086,,
117624,,,72944,,,74234,,,112524,,
52286,,,31508,,,70321,,,33142,,
1140,,,62794,,,54751,,,106186,,
10667,,,56675,,,37048,,,20113,,
33891,,,104186,,,115015,,,39813,,
45849,,,32859,,,73048,,,83921,,
75577,,,31519,,,93456,,,41989,,
64608,,,118600,,,89139,,,63581,,
50949,,,6498,,,75940,,,49550,,
7373,,,34756,,,95316,,,76592,,
16369,,,51567,,,64778,,,108975,,
33994,,,93110,,,99077,,,52020,,
108921,,,120334,,,82745,,,105749,,
31989,,,27708,,,27876,,,69170,,
44729,,,45677,,,47312,,,47475,,
67647,,,62838,,,66566,,,119738,,
102115,,,23541,,,91443,,,100781,,
50536,,,71589,,,66551,,,46745,,
39526,,,101266,,,83445,,,35582,,
102520,,,79501,,,74775,,,103927,,
79190,,,7124,,,94796,,,97172,,
12411,,,111152,,,47309,,,16199,,
84884,,,50123,,,75235,,,85883,,
81923,,,47081,,,108258,,,81927,,
68483,,,28343,,,80118,,,66341,,
94491,,,34074,,,108565,,,96443,,
13903,,,112736,,,18251,,,15505,,
113023,,,29863,,,52674,,,110149,,
64034,,,15724,,,72253,,,9648,,
89896,,,112878,,,19952,,,87705,,
33953,,,74746,,,103330,,,42185,,
46179,,,44684,,,12506,,,39451,,
78739,,,22126,,,83669,,,78793,,
75431,,,69190,,,85594,,,75758,,
27469,,,86941,,,83753,,,17909,,
109917,,,53755,,,7628,,,109893,,
15196,,,82632,,,79430,,,9859,,
28479,,,110223,,,114450,,,47762,,
103883,,,59480,,,4022,,,111058,,
57456,,,31262,,,71774,,,51634,,
29919,,,118034,,,88434,,,85503,,
5405,,,53270,,,90971,,,7906,,
71495,,,48027,,,119777,,,69807,,
4624,,,18752,,,48466,,,2591,,
29941,,,68277,,,78920,,,32964,,
13840,,,13855,,,16694,,,10924,,
68455,,,79285,,,27542,,,71971,,
58098,,,91586,,,40613,,,44042,,
103503,,,88704,,,96024,,,105664,,
53073,,,115941,,,78149,,,52325,,
56099,,,24382,,,14914,,,42381,,
75639,,,62036,,,39162,,,73463,,
85501,,,16967,,,93092,,,87149,,
100903,,,79795,,,20182,,,81547,,
62291,,,102155,,,89177,,,59917,,
22499,,,6570,,,41533,,,19180,,
109575,,,52707,,,55654,,,107593,,
42328,,,21093,,,62756,,,34722,,
116740,,,41615,,,107942,,,116500,,
4211,,,91451,,,3100,,,3189,,
90202,,,69097,,,76169,,,89282,,
84213,,,58262,,,101644,,,85433,,
104390,,,16904,,,75731,,,100430,,
1931,,,67855,,,27228,,,2124,,
107755,,,136,,,45449,,,108867,,
72145,,,64782,,,83509,,,71771,,
78006,,,1504,,,48200,,,78661,,
99553,,,24923,,,36537,,,99314,,
38672,,,15136,,,110573,,,46567,,
105413,,,52151,,,115765,,,107106,,
29057,,,56711,,,49948,,,36801,,
69287,,,56853,,,23780,,,78529,,
44518,,,24689,,,39093,,,38345,,
13876,,,52854,,,7243,,,38657,,
21742,,,43587,,,60852,,,18014,,
13262,,,59134,,,92694,,,9831,,
103882,,,108410,,,65426,,,96383,,
43308,,,50974,,,62696,,,40609,,
13493,,,115396,,,87023,,,12377,,
48679,,,62331,,,33868,,,43382,,
95503,,,53391,,,119202,,,96705,,
8146,,,4292,,,17022,,,11340,,
37731,,,65441,,,26821,,,43221,,
60378,,,112155,,,14223,,,54975,,
58824,,,63454,,,34008,,,57604,,
43997,,,116955,,,58730,,,84499,,
33774,,,34919,,,112546,,,29721,,
20629,,,75168,,,47251,,,15178,,
11462,,,883,,,42947,,,8261,,
57419,,,48076,,,48590,,,53065,,
58598,,,16546,,,24813,,,52081,,
31211,,,57866,,,103037,,,27035,,
48565,,,37187,,,107485,,,45095,,
107208,,,92149,,,24997,,,108346,,
18732,,,41829,,,38633,,,17204,,
114471,,,45325,,,17406,,,112061,,
11938,,,6723,,,78095,,,11931,,
91138,,,4141,,,42662,,,47877,,
103171,,,93703,,,35782,,,102524,,
56235,,,83193,,,93182,,,66204,,
71899,,,8654,,,13611,,,46274,,
294,,,90134,,,165,,,182,,
56169,,,28999,,,98851,,,89130,,
9528,,,117307,,,86773,,,6271,,
15434,,,49080,,,14018,,,14465,,
85878,,,117987,,,119158,,,94403,,
56921,,,12517,,,88101,,,40107,,
113029,,,78447,,,116640,,,116054,,
107135,,,114803,,,101472,,,106444,,
119002,,,89290,,,1415,,,119097,,
75636,,,69874,,,85105,,,75883,,
73856,,,22164,,,36689,,,61590,,
92346,,,44746,,,57395,,,92712,,
86774,,,15419,,,10871,,,94714,,
80724,,,9298,,,9336,,,79437,,
71078,,,24389,,,44092,,,73201,,
69285,,,60807,,,40234,,,67032,,
80177,,,36453,,,5554,,,95628,,
63475,,,83320,,,118351,,,66742,,
117857,,,114308,,,23835,,,10650,,
2255,,,111112,,,105764,,,1618,,
11793,,,57620,,,117171,,,16176,,
20476,,,117514,,,112583,,,13653,,
91613,,,86567,,,52513,,,90498,,
7760,,,45041,,,91560,,,6335,,
35877,,,81610,,,119001,,,36943,,
105301,,,55536,,,926,,,103797,,
11270,,,100388,,,100879,,,10195,,
73685,,,80539,,,88462,,,80701,,
6511,,,35296,,,27795,,,10492,,
105147,,,83305,,,112074,,,104065,,
833,,,48818,,,16822,,,1478,,
29360,,,112657,,,95210,,,54443,,
59112,,,56653,,,66892,,,38436,,
73146,,,65295,,,70043,,,74174,,
100814,,,17393,,,37944,,,101288,,
1924,,,111704,,,9619,,,1278,,
39140,,,36112,,,52292,,,33138,,
117826,,,2917,,,87205,,,117093,,
1712,,,25962,,,112078,,,1798,,
3469,,,73169,,,79654,,,6992,,
42229,,,106753,,,41367,,,92382,,
